id,lat,lng
-2069,55.812245,37.640778
-2070,55.812448,37.640807
-2071,55.813169,37.641017
-2072,55.813025,37.640437
-2073,55.813356,37.637699
-2074,55.811093,37.641095
-2075,55.811315,37.639779
-2076,55.809822,37.641193
-2077,55.809539,37.640807
-2078,55.808977,37.639159
-2079,55.807954,37.637639
-2080,55.808110,37.637584
-2081,55.805689,37.637216
-2082,55.804642,37.636779
-2083,55.807494,37.637553
-2084,55.805745,37.637229
-2085,55.806291,37.637400
-2086,55.811917,37.639885
-2087,55.814232,37.642591
-2088,55.814228,37.642710
-2089,55.821940,37.667641
-2090,55.823121,37.668383
-2091,55.823671,37.668459
-2092,55.821082,37.664337
-2093,55.828406,37.655910
-2094,55.828895,37.656093
-2095,55.829609,37.655082
-2096,55.830000,37.656256
-2097,55.830003,37.656422
-2098,55.829379,37.655769
-2099,55.829354,37.655876
-2100,55.830152,37.655115
-2101,55.830045,37.655133
-2102,55.830609,37.655708
-2103,55.830643,37.655829
-2104,55.830792,37.654894
-2105,55.830555,37.655655
-2106,55.830335,37.656628
-2107,55.830250,37.656991
-2108,55.830823,37.657578
-2109,55.830460,37.658624
-2110,55.828226,37.662354
-2111,55.827753,37.663367
-2112,55.829191,37.667899
-2113,55.829185,37.668281
-2114,55.834319,37.668017
-2115,55.838412,37.669587
-2116,55.844288,37.669371
-2117,55.844355,37.668732
-2118,55.850832,37.677571
-2119,55.851133,37.677355
-2120,55.850762,37.677033
-2121,55.833608,37.623049
-2122,55.833650,37.622630
-2123,55.834162,37.623571
-2124,55.834076,37.623434
-2125,55.833907,37.623346
-2126,55.838890,37.632565
-2127,55.838619,37.632364
-2128,55.839294,37.630218
-2129,55.837114,37.631980
-2130,55.838248,37.625975
-2131,55.834806,37.622358
-2132,55.834626,37.622634
-2133,55.834599,37.622981
-2134,55.834272,37.623638
-2135,55.837573,37.619042
-2136,55.836741,37.619627
-2137,55.837496,37.617408
-2138,55.840518,37.624571
-2139,55.839146,37.617777
-2140,55.839812,37.625401
-2141,55.838551,37.626120
-2142,55.843075,37.636111
-2143,55.840101,37.636086
-2144,55.841463,37.638031
-2145,55.842722,37.637623
-2146,55.840353,37.641727
-2147,55.839963,37.640049
-2148,55.840139,37.643537
-2149,55.840001,37.643506
-2150,55.837990,37.649754
-2151,55.811053,37.617113
-2152,55.814294,37.616424
-2153,55.816219,37.617691
-2154,55.816420,37.617643
-2155,55.808689,37.617006
-2156,55.809682,37.617578
-2157,55.810939,37.618420
-2158,55.810876,37.618850
-2159,55.809288,37.617896
-2160,55.810816,37.619211
-2161,55.810214,37.620742
-2162,55.808115,37.630805
-2163,55.816665,37.622408
-2164,55.805070,37.635700
-2165,55.805626,37.636077
-2166,55.805714,37.636152
-2167,55.807790,37.637530
-2168,55.808080,37.637579
-2169,55.807829,37.630932
-2170,55.802754,37.629662
-2171,55.799293,37.636096
-2172,55.800700,37.635455
-2173,55.799844,37.635274
-2174,55.799344,37.636102
-2175,55.800891,37.635348
-2176,55.793972,37.634163
-2177,55.791595,37.634455
-2178,55.806613,37.640017
-2179,55.839517,37.651669
-2180,55.838761,37.652367
-2181,55.839553,37.651737
-2182,55.837991,37.652787
-2183,55.837190,37.650630
-2184,55.835448,37.652826
-2185,55.838249,37.655862
-2186,55.838779,37.654886
-2187,55.839050,37.653266
-2188,55.839587,37.651678
-2189,55.839728,37.651967
-2190,55.840033,37.651124
-2191,55.839738,37.653726
-2192,55.839857,37.659499
-2193,55.842563,37.649333
-2194,55.842604,37.650156
-2195,55.851029,37.676590
-2196,55.851058,37.676364
-2197,55.851375,37.676524
-2198,55.851755,37.677275
-2199,55.851887,37.678070
-2200,55.847290,37.669838
-2201,55.845830,37.664232
-2202,55.846603,37.665317
-2203,55.846424,37.670184
-2204,55.846245,37.669844
-2205,55.846145,37.670192
-2206,55.822481,37.624735
-2207,55.821619,37.618509
-2208,55.821417,37.618513
-2209,55.821298,37.618793
-2210,55.816588,37.621996
-2211,55.824387,37.633757
-2212,55.830655,37.616607
-2213,55.830648,37.618141
-2214,55.832704,37.621283
-2215,55.824257,37.620156
-2216,55.823524,37.622508
-2217,55.823806,37.621225
-2218,55.822479,37.625996
-2219,55.822665,37.624820
-2220,55.824150,37.633708
-2221,55.818914,37.655063
-2222,55.815771,37.654642
-2223,55.816437,37.655487
-2224,55.817816,37.656937
-2225,55.817459,37.656552
-2226,55.815884,37.652960
-2227,55.815929,37.653108
-2228,55.815939,37.649883
-2229,55.815936,37.651946
-2230,55.815901,37.650581
-2231,55.815925,37.648507
-2232,55.815895,37.649100
-2233,55.815254,37.647913
-2234,55.815760,37.647461
-2235,55.814369,37.646638
-2236,55.814566,37.646506
-2237,55.815193,37.647971
-2238,55.817073,37.643637
-2239,55.820876,37.663480
-2240,55.820252,37.662509
-2241,55.817929,37.657156
-2242,55.820848,37.664009
-2243,55.819329,37.655491
-2244,55.814536,37.646350
-2245,55.814580,37.643831
-2246,55.814687,37.642947
-2247,55.813390,37.644996
-2248,55.813834,37.642925
-2249,55.813240,37.644894
-2250,55.813144,37.644564
-2251,55.813315,37.645197
-2252,55.813369,37.644992
-2253,55.812910,37.640977
-2254,55.812865,37.640618
-2255,55.813358,37.637663
-2256,55.813146,37.637674
-2257,55.811059,37.642064
-2258,55.811498,37.639812
-2259,55.810010,37.642989
-2260,55.808273,37.639052
-2261,55.807759,37.637603
-2262,55.807941,37.637934
-2263,55.805653,37.637679
-2264,55.805607,37.637196
-2265,55.804632,37.636989
-2266,55.803304,37.636523
-2267,55.807623,37.637577
-2268,55.805697,37.637769
-2269,55.806275,37.637657
-2270,55.811926,37.639633
-2271,55.814697,37.642652
-2272,55.814212,37.643146
-2273,55.823067,37.668546
-2274,55.824080,37.668669
-2275,55.820811,37.664306
-2276,55.820958,37.664748
-2277,55.827965,37.657962
-2278,55.828868,37.656261
-2279,55.829792,37.655052
-2280,55.830065,37.656170
-2281,55.830221,37.656532
-2282,55.829459,37.656323
-2283,55.829299,37.656175
-2284,55.830169,37.655154
-2285,55.830032,37.655196
-2286,55.829924,37.655067
-2287,55.830604,37.655887
-2288,55.830167,37.655272
-2289,55.830535,37.655724
-2290,55.830323,37.656624
-2291,55.830338,37.658959
-2292,55.828350,37.661952
-2293,55.827819,37.661832
-2294,55.826241,37.667413
-2295,55.829022,37.667728
-2296,55.829078,37.668603
-2297,55.838436,37.669688
-2298,55.844849,37.670116
-2299,55.844288,37.668797
-2300,55.850635,37.677411
-2301,55.851099,37.677901
-2302,55.851795,37.678215
-2303,55.850751,37.677250
-2304,55.833779,37.623058
-2305,55.833725,37.622380
-2306,55.834025,37.623249
-2307,55.833889,37.623064
-2308,55.839101,37.632875
-2309,55.839448,37.630021
-2310,55.836252,37.631986
-2311,55.834757,37.622226
-2312,55.834728,37.622477
-2313,55.834375,37.623019
-2314,55.834499,37.622455
-2315,55.836480,37.619102
-2316,55.837236,37.616811
-2317,55.840542,37.623620
-2318,55.840461,37.624999
-2319,55.839461,37.617519
-2320,55.838896,37.616873
-2321,55.840111,37.625273
-2322,55.838945,37.626784
-2323,55.843716,37.637504
-2324,55.843060,37.635806
-2325,55.843954,37.636017
-2326,55.839885,37.635392
-2327,55.841938,37.639117
-2328,55.842719,37.637752
-2329,55.840420,37.641977
-2330,55.839898,37.640305
-2331,55.840223,37.643527
-2332,55.840019,37.643060
-2333,55.838029,37.649900
-2334,55.810497,37.616262
-2335,55.814809,37.616290
-2336,55.814270,37.615506
-2337,55.815934,37.615995
-2338,55.817867,37.617292
-2339,55.807678,37.616294
-2340,55.808726,37.616849
-2341,55.809124,37.617905
-2342,55.809128,37.621676
-2343,55.805678,37.636147
-2344,55.807763,37.637526
-2345,55.807394,37.621103
-2346,55.803081,37.629877
-2347,55.799310,37.636416
-2348,55.796070,37.634465
-2349,55.799361,37.636370
-2350,55.793851,37.634032
-2351,55.793905,37.634018
-2352,55.791578,37.633778
-2353,55.790134,37.634528
-2354,55.807219,37.641288
-2355,55.806459,37.639464
-2356,55.839955,37.650940
-2357,55.839339,37.651377
-2358,55.838037,37.652555
-2359,55.837394,37.650495
-2360,55.840017,37.658239
-2361,55.838960,37.655175
-2362,55.839327,37.653760
-2363,55.839979,37.651023
-2364,55.839757,37.651921
-2365,55.840083,37.651220
-2366,55.840565,37.650211
-2367,55.840053,37.654342
-2368,55.841322,37.648408
-2369,55.851053,37.676533
-2370,55.851058,37.676447
-2371,55.851028,37.676241
-2372,55.851285,37.676393
-2373,55.851475,37.676632
-2374,55.851807,37.677193
-2375,55.851724,37.676964
-2376,55.852020,37.677753
-2377,55.853739,37.680555
-2378,55.847232,37.669189
-2379,55.846540,37.665185
-2380,55.846664,37.665451
-2381,55.846824,37.663905
-2382,55.846773,37.670358
-2383,55.846077,37.670370
-2384,55.821517,37.618428
-2385,55.821622,37.617947
-2386,55.821421,37.618083
-2387,55.821170,37.618802
-2388,55.824360,37.633737
-2389,55.830821,37.616000
-2390,55.831162,37.618391
-2391,55.833123,37.620823
-2392,55.824464,37.620381
-2393,55.824285,37.619608
-2394,55.823519,37.621780
-2395,55.822479,37.621243
-2396,55.824205,37.633690
-2397,55.815715,37.654578
-2398,55.815823,37.654361
-2399,55.815733,37.654752
-2400,55.816339,37.655754
-2401,55.817326,37.656934
-2402,55.815880,37.653049
-2403,55.815877,37.653102
-2404,55.815904,37.653612
-2405,55.815856,37.649872
-2406,55.815827,37.651931
-2407,55.815888,37.650811
-2408,55.815581,37.650539
-2409,55.815554,37.648455
-2410,55.815363,37.649031
-2411,55.815279,37.647398
-2412,55.814376,37.646471
-2413,55.814365,37.646734
-2414,55.814529,37.646497
-2415,55.820867,37.663663
-2416,55.820126,37.662868
-2417,55.820213,37.662354
-2418,55.820704,37.664192
-2419,55.813330,37.646148
-2420,55.814553,37.646010
-2421,55.814607,37.643198
-2422,55.814681,37.643117
-2423,55.813379,37.645206
-2424,55.813446,37.645007
-2425,55.813224,37.645199
-2426,55.813127,37.644863
-2427,55.813264,37.646135
-2428,55.812600,37.640576
-2429,55.813527,37.637685
-2430,55.813148,37.637612
-2431,55.811038,37.642664
-2432,55.811949,37.641971
-2433,55.811517,37.639561
-2434,55.810379,37.646159
-2435,55.808210,37.639045
-2436,55.807984,37.637942
-2437,55.807612,37.637879
-2438,55.805657,37.637783
-2439,55.805611,37.637107
-2440,55.805008,37.637072
-2441,55.804549,37.638833
-2442,55.804711,37.637010
-2443,55.804572,37.636979
-2444,55.801365,37.636080
-2445,55.803293,37.636738
-2446,55.805940,37.638272
-2447,55.806268,37.637773
-2448,55.824297,37.669080
-2449,55.820373,37.665884
-2450,55.820920,37.664530
-2451,55.820480,37.666365
-2452,55.820953,37.664651
-2453,55.827911,37.658345
-2454,55.828925,37.656580
-2455,55.830093,37.656034
-2456,55.829584,37.656923
-2457,55.829093,37.656883
-2458,55.830175,37.655211
-2459,55.830033,37.655250
-2460,55.830555,37.655880
-2461,55.830146,37.655309
-2462,55.830532,37.655823
-2463,55.829883,37.658503
-2464,55.828437,37.661728
-2465,55.827583,37.661412
-2466,55.826204,37.666757
-2467,55.826271,37.667961
-2468,55.826084,37.667834
-2469,55.829311,37.666880
-2470,55.828751,37.668554
-2471,55.829071,37.669439
-2472,55.828878,37.669241
-2473,55.838487,37.669720
-2474,55.845123,37.670417
-2475,55.844255,37.668920
-2476,55.850577,37.677364
-2477,55.851635,37.678571
-2478,55.853611,37.680645
-2479,55.833840,37.622154
-2480,55.834019,37.623070
-2481,55.833934,37.622776
-2482,55.839293,37.633042
-2483,55.840250,37.629184
-2484,55.835935,37.631946
-2485,55.834591,37.622005
-2486,55.834342,37.622374
-2487,55.836311,37.618764
-2488,55.837102,37.616735
-2489,55.840460,37.619595
-2490,55.839896,37.617165
-2491,55.838847,37.616509
-2492,55.839752,37.627688
-2493,55.843745,37.637408
-2494,55.843710,37.637539
-2495,55.842969,37.635409
-2496,55.843927,37.637236
-2497,55.844655,37.635851
-2498,55.844642,37.636027
-2499,55.839703,37.635067
-2500,55.842154,37.638850
-2501,55.841622,37.639783
-2502,55.842281,37.639992
-2503,55.842716,37.637875
-2504,55.842960,37.637760
-2505,55.840441,37.643505
-2506,55.840437,37.641788
-2507,55.839753,37.640603
-2508,55.839909,37.642649
-2509,55.838076,37.650153
-2510,55.810120,37.615843
-2511,55.814842,37.616719
-2512,55.817943,37.616695
-2513,55.818185,37.617189
-2514,55.807330,37.616020
-2515,55.807728,37.616141
-2516,55.809009,37.618042
-2517,55.808955,37.621824
-2518,55.805543,37.636122
-2519,55.807476,37.620947
-2520,55.808153,37.622513
-2521,55.803517,37.629252
-2522,55.799411,37.636600
-2523,55.795440,37.634330
-2524,55.796099,37.634184
-2525,55.799575,37.636712
-2526,55.793666,37.633671
-2527,55.793770,37.633603
-2528,55.793888,37.633895
-2529,55.791592,37.633199
-2530,55.791508,37.633785
-2531,55.790134,37.633356
-2532,55.790254,37.634930
-2533,55.786194,37.634725
-2534,55.807664,37.642232
-2535,55.807341,37.641099
-2536,55.806098,37.638707
-2537,55.840033,37.650843
-2538,55.839834,37.650546
-2539,55.838244,37.652203
-2540,55.837547,37.650455
-2541,55.839545,37.654135
-2542,55.840201,37.650689
-2543,55.840494,37.650101
-2544,55.840606,37.650273
-2545,55.840521,37.654779
-2546,55.841469,37.648007
-2547,55.841296,37.648216
-2548,55.841287,37.648446
-2549,55.842145,37.647534
-2550,55.850757,37.675843
-2551,55.851157,37.676381
-2552,55.851535,37.675790
-2553,55.851545,37.676726
-2554,55.851719,37.676025
-2555,55.851868,37.677157
-2556,55.853728,37.680044
-2557,55.852256,37.677190
-2558,55.853868,37.680235
-2559,55.854641,37.681751
-2560,55.847220,37.668250
-2561,55.846850,37.665867
-2562,55.846961,37.663039
-2563,55.847253,37.664059
-2564,55.846478,37.670492
-2565,55.846749,37.670556
-2566,55.846796,37.670117
-2567,55.847232,37.670492
-2568,55.845748,37.670367
-2569,55.821522,37.618045
-2570,55.821640,37.616742
-2571,55.821422,37.617983
-2572,55.821239,37.618030
-2573,55.821113,37.618700
-2574,55.824292,37.633693
-2575,55.831075,37.615509
-2576,55.831671,37.618619
-2577,55.833519,37.621546
-2578,55.832777,37.620117
-2579,55.824928,37.620465
-2580,55.824890,37.619708
-2581,55.824312,37.619036
-2582,55.822822,37.621752
-2583,55.822505,37.622617
-2584,55.824233,37.633685
-2585,55.815648,37.654502
-2586,55.815765,37.654338
-2587,55.815678,37.654697
-2588,55.815874,37.654000
-2589,55.815436,37.655573
-2590,55.816168,37.656247
-2591,55.815936,37.655891
-2592,55.817174,37.657359
-2593,55.815766,37.653038
-2594,55.815856,37.653598
-2595,55.815822,37.653094
-2596,55.815326,37.649799
-2597,55.815855,37.651411
-2598,55.815814,37.652154
-2599,55.815541,37.651883
-2600,55.815872,37.651112
-2601,55.815748,37.650786
-2602,55.815550,37.651280
-2603,55.815454,37.650523
-2604,55.815379,37.648688
-2605,55.813324,37.646295
-2606,55.814342,37.647171
-2607,55.820780,37.663904
-2608,55.820086,37.662824
-2609,55.820127,37.662008
-2610,55.820267,37.661542
-2611,55.820448,37.663921
-2612,55.814926,37.646088
-2613,55.814589,37.645294
-2614,55.813436,37.645215
-2615,55.813687,37.645046
-2616,55.813174,37.646118
-2617,55.813109,37.645175
-2618,55.813255,37.646283
-2619,55.813329,37.637636
-2620,55.810322,37.646452
-2621,55.808023,37.639221
-2622,55.807952,37.638470
-2623,55.807582,37.637875
-2624,55.805679,37.637851
-2625,55.805505,37.637087
-2626,55.804990,37.637307
-2627,55.804536,37.639137
-2628,55.803281,37.638637
-2629,55.803351,37.636749
-2630,55.800979,37.635990
-2631,55.801225,37.636194
-2632,55.803197,37.638624
-2633,55.802205,37.636612
-2634,55.805910,37.638323
-2635,55.807286,37.637967
-2636,55.824418,37.669227
-2637,55.820296,37.666128
-2638,55.820294,37.665817
-2639,55.819467,37.669942
-2640,55.828167,37.658472
-2641,55.827697,37.660264
-2642,55.828919,37.656890
-2643,55.830113,37.655847
-2644,55.829648,37.657140
-2645,55.828950,37.657307
-2646,55.830049,37.655298
-2647,55.830115,37.655334
-2648,55.828508,37.660922
-2649,55.827710,37.660538
-2650,55.827345,37.662404
-2651,55.826233,37.666573
-2652,55.826413,37.667837
-2653,55.825706,37.668889
-2654,55.828842,37.669358
-2655,55.829475,37.669764
-2656,55.828769,37.669133
-2657,55.838582,37.669712
-2658,55.845457,37.670615
-2659,55.844258,37.669054
-2660,55.850422,37.677163
-2661,55.850068,37.682196
-2662,55.852232,37.679393
-2663,55.854519,37.681860
-2664,55.853448,37.681066
-2665,55.834008,37.621966
-2666,55.833941,37.622351
-2667,55.834018,37.623043
-2668,55.834040,37.622544
-2669,55.839373,37.633318
-2670,55.840150,37.628721
-2671,55.840347,37.629104
-2672,55.835741,37.632144
-2673,55.834534,37.621957
-2674,55.834624,37.621510
-2675,55.834179,37.622407
-2676,55.834348,37.622145
-2677,55.834335,37.622593
-2678,55.836903,37.616867
-2679,55.840000,37.617117
-2680,55.838830,37.616145
-2681,55.839920,37.628012
-2682,55.843802,37.637308
-2683,55.843702,37.637681
-2684,55.842917,37.635219
-2685,55.843201,37.635498
-2686,55.841415,37.634554
-2687,55.843856,37.637259
-2688,55.843995,37.637251
-2689,55.845485,37.635759
-2690,55.844104,37.637372
-2691,55.845168,37.636004
-2692,55.839378,37.633644
-2693,55.842359,37.638571
-2694,55.841522,37.640115
-2695,55.842313,37.639589
-2696,55.842261,37.640275
-2697,55.842954,37.637842
-2698,55.840716,37.643519
-2699,55.840534,37.641675
-2700,55.839663,37.640775
-2701,55.839633,37.641839
-2702,55.838094,37.650279
-2703,55.809954,37.615710
-2704,55.818177,37.616543
-2705,55.820156,37.616680
-2706,55.807190,37.616058
-2707,55.807089,37.615839
-2708,55.807423,37.615926
-2709,55.808309,37.622379
-2710,55.805415,37.636060
-2711,55.808132,37.622530
-2712,55.804014,37.628497
-2713,55.799532,37.636789
-2714,55.796098,37.634003
-2715,55.796150,37.634180
-2716,55.793403,37.633363
-2717,55.793726,37.633337
-2718,55.794102,37.633779
-2719,55.793937,37.633797
-2720,55.791602,37.632801
-2721,55.791970,37.633209
-2722,55.791518,37.635201
-2723,55.791522,37.633116
-2724,55.788703,37.633085
-2725,55.790066,37.633120
-2726,55.788607,37.635023
-2727,55.791672,37.634844
-2728,55.786082,37.632979
-2729,55.786270,37.635154
-2730,55.784788,37.634795
-2731,55.807884,37.642695
-2732,55.807780,37.642097
-2733,55.807647,37.641139
-2734,55.807202,37.638891
-2735,55.840083,37.650786
-2736,55.838280,37.652055
-2737,55.837720,37.650463
-2738,55.840577,37.649883
-2739,55.841371,37.651469
-2740,55.840646,37.650091
-2741,55.841042,37.655574
-2742,55.840985,37.654677
-2743,55.841541,37.647768
-2744,55.841146,37.647401
-2745,55.841264,37.648282
-2746,55.841314,37.648631
-2747,55.841224,37.648537
-2748,55.842631,37.646927
-2749,55.850150,37.675119
-2750,55.851479,37.675583
-2751,55.851768,37.676179
-2752,55.851740,37.675978
-2753,55.852005,37.676853
-2754,55.852431,37.676721
-2755,55.854380,37.679108
-2756,55.855406,37.679909
-2757,55.857558,37.685756
-2758,55.847248,37.667295
-2759,55.847008,37.666056
-2760,55.846443,37.660517
-2761,55.847321,37.662521
-2762,55.847192,37.665726
-2763,55.846195,37.670562
-2764,55.846746,37.670701
-2765,55.847050,37.667425
-2766,55.847940,37.670777
-2767,55.847228,37.670696
-2768,55.847242,37.670289
-2769,55.845748,37.670540
-2770,55.821438,37.616724
-2771,55.822725,37.616808
-2772,55.821647,37.615016
-2773,55.821149,37.618051
-2774,55.821100,37.618564
-2775,55.824260,37.633685
-2776,55.831577,37.614734
-2777,55.832101,37.618945
-2778,55.833312,37.617527
-2779,55.832731,37.620163
-2780,55.832815,37.620024
-2781,55.824942,37.620271
-2782,55.824973,37.619720
-2783,55.824922,37.619143
-2784,55.824383,37.617711
-2785,55.822802,37.622580
-2786,55.815492,37.654335
-2787,55.815612,37.654622
-2788,55.815691,37.654309
-2789,55.815825,37.653983
-2790,55.815536,37.655106
-2791,55.814855,37.657289
-2792,55.815644,37.655810
-2793,55.815393,37.655526
-2794,55.818103,37.658366
-2795,55.816714,37.658727
-2796,55.815782,37.652742
-2797,55.815763,37.653090
-2798,55.815112,37.652980
-2799,55.815802,37.653595
-2800,55.815313,37.650054
-2801,55.815719,37.651384
-2802,55.815798,37.652448
-2803,55.815680,37.652133
-2804,55.815298,37.651843
-2805,55.815557,37.651467
-2806,55.815734,37.651085
-2807,55.815518,37.651391
-2808,55.815019,37.648646
-2809,55.815385,37.648550
-2810,55.813315,37.646439
-2811,55.813282,37.646980
-2812,55.814340,37.647233
-2813,55.820712,37.663955
-2814,55.819985,37.662709
-2815,55.819961,37.663215
-2816,55.819485,37.661320
-2817,55.819642,37.660848
-2818,55.819173,37.662569
-2819,55.820406,37.664064
-2820,55.813691,37.645254
-2821,55.813159,37.646407
-2822,55.813243,37.646424
-2823,55.809899,37.646753
-2824,55.808484,37.639731
-2825,55.807931,37.639261
-2826,55.807917,37.638465
-2827,55.807557,37.638407
-2828,55.805375,37.638119
-2829,55.804269,37.644636
-2830,55.804487,37.639127
-2831,55.804603,37.639151
-2832,55.803276,37.638729
-2833,55.799810,37.635720
-2834,55.801075,37.636162
-2835,55.801150,37.636295
-2836,55.801288,37.636429
-2837,55.802873,37.644541
-2838,55.801914,37.638423
-2839,55.807269,37.638421
-2840,55.824507,37.669323
-2841,55.820242,37.666184
-2842,55.820208,37.666093
-2843,55.820690,37.664363
-2844,55.820128,37.665680
-2845,55.819367,37.670315
-2846,55.828266,37.658520
-2847,55.827694,37.660359
-2848,55.830113,37.655660
-2849,55.829713,37.657275
-2850,55.828888,37.657488
-2851,55.830081,37.655326
-2852,55.830109,37.655519
-2853,55.828562,37.660400
-2854,55.826970,37.663829
-2855,55.826473,37.666044
-2856,55.826502,37.667697
-2857,55.825629,37.669128
-2858,55.828683,37.669791
-2859,55.829474,37.670704
-2860,55.828612,37.668962
-2861,55.838643,37.669662
-2862,55.845744,37.670683
-2863,55.844313,37.669199
-2864,55.850231,37.676798
-2865,55.848695,37.685372
-2866,55.849696,37.681753
-2867,55.851925,37.680129
-2868,55.853027,37.680487
-2869,55.857481,37.685915
-2870,55.855528,37.683930
-2871,55.834094,37.621911
-2872,55.834056,37.622848
-2873,55.834125,37.622710
-2874,55.840403,37.629060
-2875,55.835732,37.632844
-2876,55.834354,37.621890
-2877,55.834864,37.617910
-2878,55.834237,37.622603
-2879,55.834353,37.622591
-2880,55.836760,37.616787
-2881,55.839994,37.617084
-2882,55.840027,37.617105
-2883,55.838760,37.615930
-2884,55.843712,37.637766
-2885,55.842825,37.634753
-2886,55.843283,37.635530
-2887,55.843248,37.635095
-2888,55.841028,37.634340
-2889,55.841668,37.633817
-2890,55.841190,37.635166
-2891,55.844050,37.637293
-2892,55.845909,37.635721
-2893,55.844148,37.637499
-2894,55.844745,37.638092
-2895,55.845955,37.635979
-2896,55.842500,37.639414
-2897,55.842325,37.639254
-2898,55.841489,37.640271
-2899,55.842163,37.641300
-2900,55.842639,37.640287
-2901,55.841858,37.640698
-2902,55.842858,37.638742
-2903,55.842980,37.637910
-2904,55.840775,37.643404
-2905,55.840880,37.643530
-2906,55.840722,37.641592
-2907,55.839614,37.640921
-2908,55.839571,37.641379
-2909,55.837839,37.650451
-2910,55.838246,37.650612
-2911,55.809917,37.615680
-2912,55.818073,37.606159
-2913,55.818425,37.616533
-2914,55.820514,37.616646
-2915,55.807116,37.616207
-2916,55.806908,37.615732
-2917,55.807001,37.615599
-2918,55.807346,37.615776
-2919,55.807383,37.623128
-2920,55.805214,37.626384
-2921,55.799579,37.636859
-2922,55.799487,37.636866
-2923,55.796230,37.634008
-2924,55.795991,37.634010
-2925,55.796098,37.633877
-2926,55.796216,37.634221
-2927,55.792987,37.633234
-2928,55.793673,37.633062
-2929,55.794629,37.633945
-2930,55.791642,37.632160
-2931,55.791940,37.633022
-2932,55.791518,37.635404
-2933,55.792076,37.635092
-2934,55.792010,37.633095
-2935,55.791542,37.632189
-2936,55.787821,37.629179
-2937,55.787746,37.632819
-2938,55.788910,37.629126
-2939,55.788592,37.636393
-2940,55.792116,37.634793
-2941,55.791547,37.636736
-2942,55.785856,37.629564
-2943,55.784809,37.632937
-2944,55.786753,37.632854
-2945,55.786265,37.635869
-2946,55.784791,37.635217
-2947,55.784046,37.634554
-2948,55.809148,37.645277
-2949,55.807864,37.642577
-2950,55.807945,37.641180
-2951,55.807681,37.640383
-2952,55.840268,37.650466
-2953,55.838665,37.651469
-2954,55.840750,37.649451
-2955,55.841315,37.651046
-2956,55.840658,37.649998
-2957,55.841892,37.653726
-2958,55.841581,37.653313
-2959,55.841629,37.647391
-2960,55.841104,37.647194
-2961,55.841162,37.648501
-2962,55.841173,37.648847
-2963,55.840884,37.649100
-2964,55.843372,37.644716
-2965,55.849192,37.673861
-2966,55.851558,37.675559
-2967,55.851993,37.676140
-2968,55.851756,37.675838
-2969,55.852180,37.676388
-2970,55.853236,37.674715
-2971,55.855026,37.679398
-2972,55.856052,37.678439
-2973,55.857667,37.685568
-2974,55.858696,37.687666
-2975,55.847275,37.666432
-2976,55.847174,37.666113
-2977,55.846697,37.659345
-2978,55.847418,37.661484
-2979,55.846770,37.670846
-2980,55.847111,37.667589
-2981,55.848687,37.670957
-2982,55.847210,37.670819
-2983,55.847287,37.669089
-2984,55.845476,37.670475
-2985,55.821445,37.615016
-2986,55.821271,37.616710
-2987,55.824427,37.616750
-2988,55.821543,37.614881
-2989,55.821650,37.614523
-2990,55.821117,37.618157
-2991,55.821105,37.618335
-2992,55.833582,37.614669
-2993,55.830759,37.614734
-2994,55.832366,37.619316
-2995,55.832521,37.617344
-2996,55.834003,37.617682
-2997,55.832656,37.620167
-2998,55.832825,37.619940
-2999,55.824466,37.617720
-3000,55.814897,37.653719
-3001,55.815450,37.654454
-3002,55.815580,37.654788
-3003,55.815704,37.654216
-3004,55.815467,37.655310
-3005,55.815489,37.655055
-3006,55.814721,37.657681
-3007,55.814876,37.657849
-3008,55.815387,37.655541
-3009,55.818102,37.658463
-3010,55.817699,37.659760
-3011,55.816575,37.658787
-3012,55.815652,37.652714
-3013,55.815727,37.653086
-3014,55.814936,37.653601
-3015,55.815775,37.653965
-3016,55.814963,37.650010
-3017,55.815300,37.650301
-3018,55.815666,37.652423
-3019,55.815259,37.651257
-3020,55.813308,37.646552
-3021,55.813226,37.647764
-3022,55.813199,37.646963
-3023,55.814332,37.647439
-3024,55.820614,37.663952
-3025,55.819357,37.662035
-3026,55.819233,37.662406
-3027,55.818352,37.660185
-3028,55.819153,37.662321
-3029,55.819097,37.662489
-3030,55.817971,37.661505
-3031,55.819993,37.665438
-3032,55.813056,37.647727
-3033,55.809862,37.646780
-3034,55.809876,37.646663
-3035,55.809911,37.646834
-3036,55.808685,37.640066
-3037,55.807821,37.639271
-3038,55.807958,37.638659
-3039,55.807595,37.638415
-3040,55.807857,37.638557
-3041,55.805483,37.638140
-3042,55.804813,37.638008
-3043,55.804263,37.644782
-3044,55.804344,37.644649
-3045,55.804191,37.644617
-3046,55.804354,37.641599
-3047,55.804494,37.638995
-3048,55.804484,37.638913
-3049,55.803130,37.641343
-3050,55.796163,37.634926
-3051,55.801088,37.636227
-3052,55.799800,37.635861
-3053,55.801029,37.636428
-3054,55.802937,37.644552
-3055,55.801934,37.637261
-3056,55.807591,37.638473
-3057,55.824700,37.669548
-3058,55.820177,37.666183
-3059,55.819240,37.665256
-3060,55.820047,37.665608
-3061,55.819249,37.670755
-3062,55.819504,37.670376
-3063,55.828473,37.658623
-3064,55.829724,37.657323
-3065,55.828747,37.657920
-3066,55.828485,37.660280
-3067,55.826641,37.667617
